id;timestamp;smallGrantOrRelevant;checked;publicarEnBoletin;publicarEnDbPublica;estatus;daysLeft;nombre;tipo;granArea1;granArea2;area3;area4;area5;area6;area7;link;descripcion;nota;restriccionesParaAplicarElegibilidad;basedOn;entidadOtorgante;scopeGeografico;scopeEconoPolitico;scopeTematico;destinatarios1;destinatarios2;destinatarios3;destinatarios4;duracionDeLosProyectosPeriodoDeFinanciacion;monedaOriginal;montoEnMonedaOriginal;montoMinimoAproxEnUSD;montoMaximoAproxEnUSD;montoTipicoPromedioOtorgadoUSD;periodicidad;dead1;dead2;dead3;dead4;fechaProximoDeadline;fechaDecisionPublicacionDeResultados;aplicarMasDeUnaVez;aim;n;source;keywordsQueried;ofibusubID;mergedDocIDBoletin16Diciembre2023;mergedDocURLBoletin16Diciembre2023;linkToMergedDocBoletin16Diciembre2023;documentMergeStatusBoletin16Diciembre2023;mergedDocIDBoletinMarzo2024;mergedDocURLBoletinMarzo2024;linkToMergedDocBoletinMarzo2024;documentMergeStatusBoletinMarzo2024;Merged Doc ID - BOLETIN MARZO 2024;Merged Doc URL - BOLETIN MARZO 2024;Link to merged Doc - BOLETIN MARZO 2024;Document Merge Status - BOLETIN MARZO 2024
2733;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1063;HICOOL Global Entrepreneurship Competition;Travel and Conferences;Agricultural and Biological Sciences;Environmental sciences;Medicine and Health Sciences;Human and Social Sciences;;;;https://techcode-germany.com/home/2024-hicool/;Apply for the HICOOL Global Entrepreneurship Competition, the largest and most important annual startup event in China.;;;;;;;;;;;;;USD;100000;500000;;;;15-abr-24;;;;15-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2734;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1071;RootCamp Acceleration Program for Early-Stage Startups;Travel and Conferences;ALL AREA OF INTEREST;;;;;;;https://www.root.camp/early-stage-startups;Programa de aceleración RootCamp para empresas incipientes;;;;;;;;;;;;;USD;1000;10000;;;;23-abr-24;;;;23-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2735;5/4/2024;TRUE;TRUE;publicar;publicar;2 a 4 meses;91;Latin American and Caribbean Mobility Fellowship;Fellowships scholarships or trainings;ALL AREA OF INTEREST;;;;;;;https://pastglobalchanges.org/support/pages-lac-fellowship;PAGES International Mobility Research Fellowship Program para científicos latinoamericanos y caribeños (ALC) que inician su carrera sobre los cambios globales del pasado.;;;;;;;;;;;;;;;;;;;16-ago-24;;;;16-ago-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2736;5/4/2024;TRUE;TRUE;;publicar;Esta semana;7;Apply for ISID Emerging Leaders Program 2024;Programs and projects;Medicine and Health Sciences;;;;;;;https://isid.org/apply-to-the-isid-emerging-leaders-program/;"La Sociedad Internacional de Enfermedades Infecciosas (ISID) ha anunciado el Programa de Líderes Emergentes para reconocer la excelencia en el campo de las enfermedades infecciosas en las primeras etapas de la carrera profesional, facilitar la creación de capacidades y la planificación de la sucesión y dar a determinados investigadores y médicos prometedores en las primeras etapas de su carrera la oportunidad de familiarizarse con el trabajo de la Sociedad, participar en las actividades de ISID, mostrar su trabajo y establecer contactos con colegas de todo el mundo.

Traducción realizada con la versión gratuita del traductor DeepL.com";;;;;;;;;;;;;;;;;;;24-may-24;;;;24-may-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2737;5/4/2024;TRUE;TRUE;publicar;publicar;Urgente;14;Next Generation Foresight Practitioners Fellowship (Global South);Fellowships scholarships or trainings;Miscellaneous;;;;;;;https://nextgenforesight.org/fellowship/;Solicite la beca Next Generation Foresight Practitioners Fellowship, una oportunidad para que los jóvenes profesionales cuenten con más apoyo cuando empiezan a explorar el campo de los futuros y la prospectiva.;;;;;;;;;;;;;USD;1000;10000;;;;31-may-24;;;;31-may-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2738;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1084;Up to $1,500,000 available for solutions working to close the Gender Digital Divide;Programs and projects;Miscellaneous;;;;;;;https://widef.global/funding/;El Fondo para las Mujeres en la Economía Digital (WiDEF) invita a las entidades locales de los países en los que opera USAID a presentar solicitudes de subvención para ampliar las soluciones existentes que hayan realizado progresos cuantificables hacia el cierre de la brecha digital de género en sus contextos y contribuyan a los enfoques transformadores de la inclusión digital.;;;;;;;;;;;;;USD;;1000000;;;;6-may-24;;;;6-may-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2739;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1088;Greentech: Latin America Program 2024;Travel and Conferences;Sustainable Development;;;;;;;https://vilcap.com/programs/greentech-latam-2024;Ya están abiertas las inscripciones para el Programa Greentech: Programa América Latina 2024.;;;;;;;;;;;;;;;;;;;10-may-24;;;;10-may-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2740;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1093;Grow-NY Food & Agriculture Competition;Travel and Conferences;Agricultural and Biological Sciences;;;;;;;https://www.grow-ny.com/;Presente su candidatura al concurso empresarial Grow-NY Food & Agriculture, centrado en el crecimiento de un clúster de innovación alimentaria y agrícola duradero en la región Grow-NY.;;;;;;;;;;;;;USD;500000;1000000;;;;15-may-24;;;;15-may-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2741;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1086;ReadyLaunch Grant Program;Programs and projects;Miscellaneous;;;;;;;https://readymag.com/designingwomen/grant/;Readymag is seeking applications for the ReadyLaunch Grant, tailored to kickstart or fully launch small, executable projects in the design community.;;;;;;;;;;;;;USD;1000;10000;;;;8-may-24;;;;8-may-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2742;5/4/2024;TRUE;TRUE;;;Vencido;0;Call for Proposals: Pandemic Fund;Programs and projects;Medicine and Health Sciences;Public health data systems.;Earth and Planetary Sciences;;;;;https://www.thepandemicfund.org/news/press-release/pandemic-fund-announces-second-round-funding-half-billion-dollar-envelope;El Fondo Pandémico ha abierto su segunda convocatoria de propuestas e invita a los Países Elegibles, Entidades Regionales y Entidades Ejecutoras interesados a desarrollar propuestas completas de posibles proyectos que puedan recibir apoyo de esta financiación inicial.;;;;;;;;;;;;;USD;;1000000;;;;17-may-24;;;;17-may-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2743;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1060;CFPs: Promoting Ecolabels and Sustainable Public Procurement In the Building and Construction Sector;Programs and projects;Conservation;Environmental sciences;;;;;;https://www.oneplanetnetwork.org/knowledge-centre/resources/call-proposals-promoting-ecolabels-and-sustainable-public-procurement;El Programa de Información al Consumidor de la red One Planet (OPN) y el proyecto EcoAdvance, en colaboración con el Programa de Contratación Pública Sostenible de la red One Planet, lanzan una convocatoria de propuestas para aumentar el uso de ecoetiquetas (ISO 14024) y promover la contratación pública sostenible (CPS) como herramientas para mejorar la mitigación del cambio climático, la biodiversidad y la protección de los recursos en el sector de la edificación y la construcción.;;;;;;;;;;;;;USD;10000;100000;;;;12-abr-24;;;;12-abr-27;;;;FALSE;;;;;;;;;;;;;;;
2744;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1063;Vital Voices Global Fellowship – Apply Now!;Fellowships scholarships or trainings;Strategic Capacity Building;;;;;;;https://www.vitalvoices.org/?post_type=program&p=19341&preview=true;La Vital Voices Global Fellowship reúne a mujeres líderes de todos los sectores para desarrollar habilidades y capacidades, fomentar una red de colaboración e intercambiar ideas.;;;;;;;;;;;;;;;;;;;15-abr-24;;;;15-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2745;5/4/2024;TRUE;TRUE;publicar;publicar;Próximo;27;Call for Proposals: Eurofins Foundation Project Grant 2024;Programs and projects;ALL AREA OF INTEREST;;;;;;;https://www.eurofins.com/eurofins-foundation/submit-a-project/?fbclid=IwAR1qH9CfsTM9QeeGmMKVe3FqnZryNAO01_4Y_W6IXmUEjwtRaDzlfb4nkfc;La Fundación Eurofins busca solicitudes de subvención para proyectos que contribuyan a la salud y la seguridad en el mundo y a la protección del medio ambiente.;;;;;;;;;;;;;;;;;;;13-jun-24;;;;13-jun-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2746;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1078;Call for Proposals: Innovation Projects in the Household Energy Sector;Programs and projects;Environmental sciences;;;;;;;https://www.ccacoalition.org/calls-for-proposals/2024-call-innovative-projects-slcp-emitting-sectors/call-proposals-innovation-projects-household-energy-sector;La Coalición Clima y Aire Limpio ha lanzado una convocatoria de propuestas para buscar soluciones a los acuciantes retos que plantea la mitigación de los contaminantes climáticos de vida corta en el sector de la energía doméstica.;;;;;;;;;;;;;USD;500000;1000000;;;;30-abr-24;;;;30-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2747;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1078;Call for Proposals: Innovation Projects in the Heavy-Duty Vehicles and Engines Sector;Programs and projects;Environmental sciences;;;;;;;https://www.ccacoalition.org/calls-for-proposals/2024-call-innovative-projects-slcp-emitting-sectors/call-proposals-innovation-projects-heavy-duty-vehicles-and-engines-sector;La Coalición Clima y Aire Limpio ha lanzado una convocatoria de propuestas para buscar soluciones a los acuciantes retos que plantea la mitigación de los contaminantes climáticos de vida corta en el sector de los vehículos pesados y los motores.;;;;;;;;;;;;;USD;500000;1000000;;;;30-abr-24;;;;30-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2748;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1078;Request for Applications: Innovation Projects in the Fossil Fuels Sector;Programs and projects;Environmental sciences;;;;;;;https://www.ccacoalition.org/calls-for-proposals/2024-call-innovative-projects-slcp-emitting-sectors/call-;La Coalición Clima y Aire Limpio busca soluciones a los acuciantes retos que plantea la mitigación de los contaminantes climáticos de vida corta en el sector de los combustibles fósiles.;;;;;;;;;;;;;USD;500000;1000000;;;;30-abr-24;;;;30-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2749;15/4/2024;TRUE;TRUE;;publicar;>4 meses;1063;Sustainability Accelerator Microgrants 2024;Programs and projects;Environmental sciences;;;;;;;https://accelerator.chathamhouse.org/article/sustainability-accelerator-microgrants-2024;El Acelerador de Sostenibilidad de Chatham House busca ideas innovadoras y atractivas que aceleren soluciones políticas innovadoras para un futuro justo y sostenible, para el medio ambiente y para las personas.;;;;;;;;;;;;;USD;1000;10000;;;;15-abr-24;;;;15-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2750;5/4/2024;TRUE;TRUE;publicar;publicar;2 a 4 meses;91;John Templeton Foundation Grant Program;Programs and projects;ALL AREA OF INTEREST;;;;;;;https://www.templeton.org/grants/grant-faq;La Fundación John Templeton busca candidaturas para financiar la investigación y catalizar conversaciones que inspiren asombro y maravilla.;;;;;;;;;;;;;;;;;;;16-ago-24;;;;16-ago-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2751;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1078;Nominations open for The Iris Prize 2024 (Global South);Prizes and Awards;Environmental sciences;;;;;;;https://theirisproject.org/the-prize#the-prize;¿Tienes entre 14 y 24 años? ¿Tienes una idea o un proyecto establecido para proteger o restaurar la naturaleza en tu comunidad local? Presenta ahora tu candidatura al Premio Iris.;;;;;;;;;;;;;USD;10000;100000;;;;30-abr-24;;;;30-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2752;5/4/2024;TRUE;TRUE;publicar;publicar;Próximo;44;Call for Nominations: OnePlus Photography Awards;Artistic pursuit;Miscellaneous;;;;;;;https://www.oneplus.com/lt/photography-awards-2024;OnePlus se complace en presentar la 4ª edición de los Premios Anuales de Fotografía OnePlus.;;;;;;;;;;;;;USD;10000;100000;;;;30-jun-24;;;;30-jun-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2753;5/4/2024;TRUE;TRUE;;publicar;>4 meses;1078;Open Call: 2024 Inge Morath Award;Artistic pursuit;Miscellaneous;;;;;;;https://www.magnumfoundation.org/news/inge-morath-award-call-for-applications-2024;La Fundación Magnum y el Patrimonio de Inge Morath se complacen en anunciar la 23ª edición del Premio Inge Morath, una beca concedida a una fotógrafa o fotógrafo no binario menor de 30 años para apoyar la realización de un proyecto documental a largo plazo.;;;;;;;;;;;;;USD;1000;10000;;;;30-abr-24;;;;30-abr-27;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
2754;5/4/2024;TRUE;TRUE;publicar;publicar;Urgente;15;Submissions open for Thrive Seed Grant;Programs and projects;Agricultural and Biological Sciences;;;;;;;https://www.thrivephilanthropy.org/seedgrant/#About_Seed_Grant;La organización Thrive Philanthropy está aceptando solicitudes para la Beca Semilla destinada a financiar iniciativas que creen sistemas alimentarios justos y basados en plantas mediante la reducción del consumo o la demanda de animales, la superación de la agricultura animal industrial o la defensa del veganismo.;;;;;;;;;;;;;USD;1000;10000;;;;1-jun-24;;;;1-jun-24;;;;FALSE;;;;;;;;1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k;https://docs.google.com/document/d/1VKXCfn9ZmaV7ZDJDoY1KNhUp35jbl6lTN7WkgMb1E_k/edit?usp=drivesdk;BolOABSv5_SmallGrantsbyAreaEDITAR;"Data merged and appended successfully; Manually run by marianarecavarren@gmail.com; Timestamp: Apr 5 2024 7:03 PM";;;;
